Installation,plot_ID,date,sample_ID,collection_method,tboid,tbo,Human,Wildlife,Domestic_Animals,Endosymbiont,Human_Endo,Human_Animal,Unknown,TICK HOST(S),"TICK HOSTS, DOD SERDP STUDY",Vertebrate_Host,Disease,DISEASE HOST
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN32,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN33,trap,tbo1,Theileria sp.,NA,NA,NA,NA,NA,NA,Yes,NA,"Amblyomma americanum, A. maculatum",unknown,theileriosis/unknown pathogenicity,unknown pathogenicity
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN33,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN34,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN35,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN36,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN36,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN37,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN38,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN39,trap,tbo1,Theileria sp.,NA,NA,NA,NA,NA,NA,Yes,NA,"Amblyomma americanum, A. maculatum",unknown,theileriosis/unknown pathogenicity,unknown pathogenicity
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN39,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN39,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN40,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN41,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN45,trap,tbo1,Theileria sp.,NA,NA,NA,NA,NA,NA,Yes,NA,"Amblyomma americanum, A. maculatum",unknown,theileriosis/unknown pathogenicity,unknown pathogenicity
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN45,trap,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA,"Amblyomma sabanerae, Amblyomma spp., Dermacentor andersoni, D. occidentalis, D. variabilis, D. parumapertus, D. albipictus, H. leporispalustris, Argas cooleyi, Ornithodoros concanensis, Haemaphysalis juxtakochi, Ixodes loricatus","Amblyomma americanum, A. maculatum, Dermacentor variabilis","rabbits, guinea pigs",eschars develop,"rabbits, guinea pigs"
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN45,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN45,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN46,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN47,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN47,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN49,trap,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA,"Amblyomma sabanerae, Amblyomma spp., Dermacentor andersoni, D. occidentalis, D. variabilis, D. parumapertus, D. albipictus, H. leporispalustris, Argas cooleyi, Ornithodoros concanensis, Haemaphysalis juxtakochi, Ixodes loricatus","Amblyomma americanum, A. maculatum, Dermacentor variabilis","rabbits, guinea pigs",eschars develop,"rabbits, guinea pigs"
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN49,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN49,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN50,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN50,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN51,trap,tbo1,Theileria cervi,NA,Yes,NA,NA,NA,NA,NA,Amblyomma americanum,"Amblyomma americanum, A. maculatum",deer,opportunistic theileriosis,deer & elk
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN51,trap,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA,"Amblyomma sabanerae, Amblyomma spp., Dermacentor andersoni, D. occidentalis, D. variabilis, D. parumapertus, D. albipictus, H. leporispalustris, Argas cooleyi, Ornithodoros concanensis, Haemaphysalis juxtakochi, Ixodes loricatus","Amblyomma americanum, A. maculatum, Dermacentor variabilis","rabbits, guinea pigs",eschars develop,"rabbits, guinea pigs"
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN51,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN51,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1NTAN52,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1STAN1,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1WTAA1,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,H1,2017-08-17T00:00:00Z,EH1WTAA1,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1WTAN1,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1XWAN1,Whalen,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1XWAN2,Whalen,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA,"Amblyomma sabanerae, Amblyomma spp., Dermacentor andersoni, D. occidentalis, D. variabilis, D. parumapertus, D. albipictus, H. leporispalustris, Argas cooleyi, Ornithodoros concanensis, Haemaphysalis juxtakochi, Ixodes loricatus","Amblyomma americanum, A. maculatum, Dermacentor variabilis","rabbits, guinea pigs",eschars develop,"rabbits, guinea pigs"
Eglin,H1,2017-08-17T00:00:00Z,EH1XWAN2,Whalen,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,H1,2017-08-17T00:00:00Z,EH1XWAN2,Whalen,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1XWAN3,Whalen,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,H1,2017-08-17T00:00:00Z,EH1XWAN3,Whalen,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1XWAN4,Whalen,tbo1,Theileria sp. H8,NA,Yes,NA,NA,NA,NA,NA,perhaps Rhipicephalus spp.,"Amblyomma americanum, A. maculatum",deer,theileriosis,white-tailed deer
Eglin,H1,2017-08-17T00:00:00Z,EH1XWAN4,Whalen,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,H1,2017-08-17T00:00:00Z,EH1XWAN4,Whalen,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,H1,2017-08-17T00:00:00Z,EH1XWAN5,Whalen,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA,Ixodes scapularis,"Amblyomma americanum, A. maculatum, Dermacentor variabilis","cattle, dogs, med/large mammals, mice, sml mammals, ground-frequenting birds, skinks, lizards",ehrlichiosis,humans
Eglin,H1,2017-08-17T00:00:00Z,EH1XWAN5,Whalen,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA,"Amblyomma sabanerae, Amblyomma spp., Dermacentor andersoni, D. occidentalis, D. variabilis, D. parumapertus, D. albipictus, H. leporispalustris, Argas cooleyi, Ornithodoros concanensis, Haemaphysalis juxtakochi, Ixodes loricatus","Amblyomma americanum, A. maculatum, Dermacentor variabilis","rabbits, guinea pigs",eschars develop,"rabbits, guinea pigs"
Eglin,H1,2017-08-17T00:00:00Z,EH1XWAN5,Whalen,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,H1,2017-08-17T00:00:00Z,EH1XWAN5,Whalen,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,i1,2018-06-12T00:00:00Z,EI1ATAA1,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes,"Amblyomma spp., Dermacentor spp., Haemaphysalis spp., Ixodes spp., Rhipicephalus spp.","Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,rickettsiosis/non-pathogenic,rickettsiosis/non-pathogenic
Eglin,i1,2018-06-12T00:00:00Z,EI1ATAA1,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,i1,2018-06-12T00:00:00Z,EI1ATAN1,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA,Ixodes scapularis,"Amblyomma americanum, A. maculatum, Dermacentor variabilis","cattle, dogs, med/large mammals, mice, sml mammals, ground-frequenting birds, skinks, lizards",ehrlichiosis,humans
Eglin,i1,2018-06-12T00:00:00Z,EI1ATAN1,trap,tbo2,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes,"Amblyomma spp., Dermacentor spp., Haemaphysalis spp., Ixodes spp., Rhipicephalus spp.","Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,rickettsiosis/non-pathogenic,rickettsiosis/non-pathogenic
Eglin,i1,2018-06-12T00:00:00Z,EI1ATAN1,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,i1,2018-06-12T00:00:00Z,EI1ATAN2,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes,"Amblyomma spp., Dermacentor spp., Haemaphysalis spp., Ixodes spp., Rhipicephalus spp.","Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,rickettsiosis/non-pathogenic,rickettsiosis/non-pathogenic
Eglin,i1,2018-06-12T00:00:00Z,EI1ATAN2,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,unknown pathogensis,unknown pathogensis
Eglin,i1,2018-06-12T00:00:00Z,EI1ATAN2,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,i1,2018-06-12T00:00:00Z,EI1ATAN3,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,i1,2018-06-12T00:00:00Z,EI1ATAN3,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,i1,2018-06-12T00:00:00Z,EI1ATAN4,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA,Ixodes scapularis,"Amblyomma americanum, A. maculatum, Dermacentor variabilis","cattle, dogs, med/large mammals, mice, sml mammals, ground-frequenting birds, skinks, lizards",ehrlichiosis,humans
Eglin,i1,2018-06-12T00:00:00Z,EI1ATAN4,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,i1,2018-06-12T00:00:00Z,EI1ATAN4,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAA1,trap,tbo1,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes,Ixodes scapularis,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis",unknown,unknown pathogenicity,unknown pathogenicity
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAA1,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAA2,trap,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA,"Amblyomma sabanerae, Amblyomma spp., Dermacentor andersoni, D. occidentalis, D. variabilis, D. parumapertus, D. albipictus, H. leporispalustris, Argas cooleyi, Ornithodoros concanensis, Haemaphysalis juxtakochi, Ixodes loricatus","Amblyomma americanum, A. maculatum, Dermacentor variabilis","rabbits, guinea pigs",eschars develop,"rabbits, guinea pigs"
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAA2,trap,tbo2,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes,Ixodes scapularis,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis",unknown,unknown pathogenicity,unknown pathogenicity
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAA2,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAN1,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes,"Amblyomma spp., Dermacentor spp., Haemaphysalis spp., Ixodes spp., Rhipicephalus spp.","Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,rickettsiosis/non-pathogenic,rickettsiosis/non-pathogenic
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAN1,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
